nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.492949,176.479185,176.459655,176.441214,176.432329,176.437088,176.455986,176.487972,176.526671,176.564334,176.597488,176.624762,176.644881,176.658527,176.669015,176.679912,176.694018,176.714847,176.745701,176.784919,176.825127,176.858422,176.881621,176.896843,176.908257,176.918724,176.928860,176.938514,176.947601,176.956062,176.964181,176.972565,176.981751,176.991957,177.003211,177.015236,177.027208,177.038782,177.050246,177.062042,177.074602,177.088213,177.102745,177.117360,177.131328,177.143767,177.154354,177.164265,177.174119,177.183173,177.190713,177.196393,177.199813,177.201119,177.201105,177.200057,177.197713,177.193937,177.188577,177.181772,177.174193,177.166666,177.159756,177.153358,177.146473,177.137899,177.126803,177.112630,177.095003,177.075066,177.056056,177.039969,177.026392,177.014244,177.002348,176.990383,176.978618,176.966718,176.954300,176.940817,176.924581,176.903198,176.874815,176.840098,176.803294,176.769318,176.741539,176.720473,176.704017,176.690429,176.678930,176.668436,176.656766,176.640065,176.611540,176.562949,176.501754,176.454018,176.427330,176.413482,176.406238,176.403041,176.405723,176.431276,176.519287,176.625139,176.670215,176.683236,176.688880,176.694257,176.706951,176.750704,176.843448,176.919834,176.948216,176.956923,176.963880,176.983432,177.043475,177.156553,177.254611,177.299339,177.328000,177.362095,177.403575,177.448467,177.493031,177.546394,177.621443,177.699318,177.748682,177.772039,177.791871,177.829329,177.891537,177.957316,178.001853,178.022502,178.028071,178.024501,178.013896,178.000354,177.986323,177.968998,177.945144,177.917565,177.894206,177.879783,177.871422,177.855001,177.819850,177.771755,177.723581,177.691065,177.681287,177.690179,177.714430,177.743824,177.761172,177.762732,177.752193,177.707849,177.575796,177.357718,177.153322,177.029562,176.970678,176.942429,176.928584,176.920591,176.915812,176.910044,176.896869,176.879439,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.531347,176.512592,176.480840,176.444949,176.419347,176.409868,176.413915,176.428376,176.451063,176.480704,176.517206,176.559585,176.601384,176.633012,176.652687,176.665469,176.676199,176.688347,176.705275,176.729539,176.760737,176.794411,176.824740,176.849093,176.868715,176.885942,176.901887,176.916465,176.929253,176.940175,176.949683,176.958343,176.966744,176.975526,176.984908,176.994414,177.003185,177.011156,177.019073,177.027818,177.037958,177.050089,177.064619,177.080926,177.097885,177.113991,177.128185,177.140760,177.151980,177.161418,177.168628,177.173419,177.175813,177.176280,177.175509,177.173702,177.170650,177.166066,177.159807,177.152489,177.144911,177.137285,177.129820,177.122700,177.115240,177.106177,177.094508,177.080057,177.063335,177.046149,177.031050,177.018872,177.008859,176.999834,176.990504,176.980528,176.970024,176.958581,176.945996,176.931546,176.912738,176.886558,176.852203,176.813473,176.777232,176.747878,176.725940,176.709673,176.696542,176.684894,176.673986,176.662888,176.649263,176.627987,176.590619,176.533390,176.475431,176.438338,176.419196,176.409113,176.403663,176.401618,176.406708,176.441860,176.544958,176.641133,176.674510,176.684267,176.689355,176.695457,176.712925,176.770388,176.868571,176.931703,176.952410,176.959670,176.967367,176.988954,177.052286,177.167951,177.267262,177.315468,177.349301,177.387323,177.429266,177.472794,177.520192,177.581154,177.657703,177.727182,177.767375,177.785530,177.803585,177.843156,177.911342,177.981219,178.022935,178.038076,178.040877,178.039020,178.033147,178.023741,178.010662,177.991173,177.962576,177.928514,177.899116,177.880575,177.872589,177.867792,177.855661,177.831437,177.798862,177.769448,177.753037,177.749700,177.756145,177.766571,177.772451,177.771462,177.765121,177.741320,177.663492,177.503654,177.295484,177.108603,176.989528,176.937775,176.920310,176.912542,176.910299,176.910293,176.905709,176.897832,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.597424,176.580214,176.543627,176.487417,176.432032,176.400923,176.394893,176.401250,176.411419,176.424292,176.443266,176.474590,176.522403,176.576161,176.617471,176.642413,176.657897,176.669893,176.681829,176.696130,176.714409,176.736862,176.762235,176.788591,176.814464,176.839687,176.864302,176.887068,176.906205,176.921364,176.933377,176.943088,176.951522,176.959826,176.968295,176.976416,176.983588,176.989756,176.995553,177.001986,177.009705,177.019435,177.031917,177.047050,177.064197,177.082213,177.099636,177.115165,177.127925,177.137533,177.143855,177.147183,177.148313,177.147924,177.146208,177.143190,177.139082,177.133756,177.127104,177.120048,177.113341,177.106469,177.099093,177.091575,177.083815,177.074928,177.064032,177.051407,177.037936,177.024844,177.013475,177.004124,176.996199,176.988823,176.980842,176.971817,176.961757,176.950286,176.937197,176.921226,176.898812,176.866592,176.826327,176.786155,176.753564,176.730008,176.713434,176.701015,176.690222,176.679732,176.669038,176.657028,176.640540,176.612834,176.565513,176.504229,176.454697,176.427036,176.412881,176.405185,176.401105,176.400262,176.408179,176.452579,176.563839,176.650234,176.676961,176.684986,176.689780,176.697074,176.720463,176.789960,176.886997,176.939258,176.955709,176.962812,176.971677,176.994921,177.059162,177.173340,177.273654,177.327799,177.366730,177.406588,177.448971,177.495881,177.552892,177.622614,177.694684,177.749749,177.779078,177.793123,177.810563,177.852389,177.926409,178.000953,178.038638,178.039908,178.026578,178.015915,178.009820,178.004694,177.996628,177.981356,177.955978,177.924170,177.895994,177.877864,177.870395,177.869974,177.868725,177.858792,177.838380,177.814233,177.795480,177.784434,177.779284,177.778083,177.777720,177.776269,177.773082,177.763398,177.733447,177.657482,177.499356,177.260145,177.043716,176.940816,176.911794,176.903310,176.902893,176.906101,176.906385,176.904275,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.649118,176.642885,176.622016,176.571001,176.492736,176.428018,176.402742,176.399397,176.399635,176.401264,176.406898,176.419758,176.446111,176.490881,176.545197,176.591751,176.624943,176.647709,176.663537,176.675957,176.687980,176.701388,176.717352,176.736548,176.758936,176.784622,176.813838,176.844686,176.872727,176.895103,176.911875,176.924237,176.934049,176.943005,176.951483,176.959165,176.965883,176.971626,176.976760,176.982099,176.988305,176.996162,177.006300,177.018772,177.033657,177.050746,177.068992,177.086157,177.100001,177.109633,177.115055,177.117212,177.117537,177.116580,177.114059,177.109991,177.105096,177.099534,177.093295,177.087246,177.081928,177.076448,177.070023,177.062873,177.055267,177.047040,177.037859,177.028106,177.018325,177.008894,177.000381,176.993010,176.986404,176.979900,176.972521,176.963781,176.953624,176.941752,176.927753,176.909598,176.882702,176.844057,176.799642,176.761501,176.734610,176.716545,176.704015,176.694314,176.685159,176.675410,176.664676,176.651410,176.631035,176.595155,176.538830,176.479197,176.439534,176.418813,176.407761,176.401560,176.398561,176.398928,176.409609,176.461289,176.575162,176.654400,176.678007,176.685390,176.690344,176.699385,176.728961,176.806460,176.898386,176.943072,176.957531,176.965076,176.974971,176.999392,177.063360,177.173588,177.274130,177.334496,177.377791,177.419274,177.465408,177.522594,177.592348,177.664817,177.725054,177.763958,177.783786,177.795600,177.814398,177.858853,177.934357,178.004769,178.026045,177.992228,177.939464,177.905696,177.893467,177.892085,177.893605,177.892414,177.887644,177.880933,177.872970,177.865499,177.861648,177.863068,177.867052,177.865696,177.852059,177.830779,177.812251,177.797980,177.786317,177.779933,177.778026,177.777118,177.775389,177.771572,177.765683,177.751879,177.671182,177.425860,177.118418,176.952676,176.905815,176.895290,176.895347,176.898732,176.899759,176.899121,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.670439,176.671294,176.666135,176.641555,176.585861,176.518897,176.472798,176.442737,176.416537,176.399582,176.394400,176.397005,176.406144,176.425644,176.459702,176.506311,176.558032,176.604395,176.637018,176.656936,176.670142,176.680991,176.691986,176.704655,176.719824,176.738502,176.762494,176.792556,176.825577,176.856228,176.880865,176.899033,176.912807,176.924264,176.934005,176.942168,176.949082,176.954982,176.960210,176.965341,176.970957,176.977788,176.986185,176.996070,177.007846,177.021935,177.037951,177.053997,177.067506,177.076983,177.082167,177.084225,177.084515,177.083177,177.080133,177.075882,177.071320,177.066648,177.061785,177.057150,177.053031,177.048677,177.043336,177.037157,177.030415,177.023379,177.016356,177.009606,177.002992,176.996323,176.989930,176.984058,176.978388,176.972319,176.965025,176.956115,176.945579,176.933098,176.917776,176.896771,176.864956,176.820899,176.775471,176.741811,176.720568,176.706732,176.696923,176.688995,176.681050,176.672019,176.661270,176.646543,176.621507,176.576597,176.514045,176.459762,176.428478,176.412494,176.403567,176.398457,176.396313,176.397715,176.410740,176.467923,176.582292,176.656424,176.678404,176.685716,176.691155,176.701857,176.736019,176.817107,176.903990,176.944560,176.958505,176.966853,176.977998,177.004193,177.068473,177.173638,177.271563,177.335968,177.383374,177.428431,177.482504,177.553847,177.633117,177.700403,177.745609,177.770743,177.783510,177.792255,177.806117,177.836536,177.889181,177.942364,177.948296,177.883230,177.795413,177.742555,177.725248,177.724751,177.731225,177.743116,177.766870,177.801132,177.828499,177.840774,177.845274,177.849711,177.856744,177.861158,177.853011,177.834501,177.816932,177.801110,177.785356,177.777042,177.775993,177.776130,177.774852,177.771918,177.772370,177.784567,177.754850,177.524744,177.169485,176.963491,176.901519,176.887162,176.888049,176.893701,176.896484,176.896808,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.676411,176.678669,176.678761,176.671355,176.649791,176.617354,176.582164,176.534022,176.470468,176.418875,176.394230,176.388024,176.390005,176.396820,176.410008,176.433474,176.473036,176.528871,176.585087,176.625384,176.649744,176.664776,176.675859,176.686154,176.697159,176.709840,176.725728,176.746771,176.773949,176.805497,176.836646,176.863282,176.884784,176.901889,176.914983,176.924912,176.932718,176.939111,176.944730,176.950142,176.955865,176.962434,176.969914,176.978063,176.987169,176.997759,177.009914,177.022643,177.034192,177.043160,177.048883,177.051910,177.052742,177.051284,177.048320,177.044865,177.041536,177.038405,177.035130,177.031643,177.028168,177.024390,177.019989,177.015138,177.009824,177.004297,176.999241,176.994881,176.990645,176.985999,176.981123,176.976264,176.971137,176.965175,176.957699,176.948430,176.937399,176.924138,176.907103,176.882722,176.846004,176.798416,176.754853,176.726400,176.709781,176.699052,176.691193,176.684534,176.677527,176.669181,176.658500,176.642332,176.612518,176.559389,176.494027,176.445904,176.420631,176.407758,176.400339,176.396066,176.394558,176.396762,176.411814,176.473980,176.588744,176.658461,176.679008,176.686172,176.691928,176.703751,176.740660,176.822930,176.906614,176.945488,176.959633,176.969212,176.983151,177.014125,177.081479,177.181225,177.272611,177.337434,177.387983,177.436982,177.498412,177.580256,177.662571,177.721746,177.755514,177.772233,177.780159,177.783604,177.784135,177.783292,177.793404,177.820711,177.821653,177.758410,177.675706,177.629356,177.615998,177.616605,177.623458,177.639198,177.675423,177.731975,177.783410,177.812964,177.827254,177.836159,177.844858,177.850979,177.846135,177.831308,177.816053,177.800613,177.783213,177.773940,177.773659,177.774703,177.773484,177.769855,177.770894,177.790693,177.777633,177.553812,177.187669,176.968202,176.896800,176.878754,176.882547,176.893220,176.898985,176.900388,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.677717,176.679603,176.680204,176.678583,176.673773,176.666076,176.653569,176.619273,176.545989,176.459328,176.403358,176.383991,176.382603,176.385982,176.391221,176.400235,176.418419,176.453386,176.506897,176.566191,176.613325,176.642653,176.660061,176.672205,176.682640,176.692870,176.703866,176.716892,176.733964,176.756804,176.784762,176.815086,176.844849,176.871004,176.891145,176.905532,176.915829,176.923563,176.930056,176.936172,176.942410,176.949107,176.956220,176.963432,176.970729,176.978558,176.987343,176.996750,177.005860,177.013814,177.019929,177.023996,177.025597,177.024670,177.022527,177.020199,177.018004,177.015947,177.013562,177.010753,177.007809,177.004655,177.001312,176.997872,176.994042,176.989978,176.986368,176.983371,176.980447,176.977050,176.973129,176.968846,176.963966,176.957949,176.950240,176.940584,176.928922,176.914561,176.895378,176.867246,176.825957,176.776917,176.737168,176.713818,176.700982,176.692673,176.686279,176.680551,176.674240,176.666418,176.655762,176.638221,176.604112,176.544923,176.479613,176.436928,176.415594,176.404546,176.398033,176.394305,176.393182,176.395938,176.413037,176.480966,176.596167,176.660991,176.679834,176.686610,176.692464,176.705198,176.744424,176.827730,176.909099,176.946860,176.961505,176.973327,176.993312,177.034335,177.107346,177.199139,177.280523,177.343354,177.395049,177.444786,177.507242,177.590964,177.671906,177.725824,177.754941,177.769079,177.774767,177.773854,177.764330,177.743330,177.722637,177.719216,177.710978,177.668999,177.618736,177.592852,177.587004,177.590213,177.598887,177.615517,177.649420,177.702534,177.755931,177.792285,177.813316,177.826319,177.835590,177.840348,177.836434,177.825522,177.813821,177.800454,177.783297,177.772969,177.772279,177.773532,177.772315,177.768251,177.769086,177.790393,177.779006,177.555341,177.191194,176.968132,176.894957,176.878101,176.883404,176.894439,176.899635,176.900309,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.677682,176.679079,176.679234,176.678695,176.678366,176.678405,176.676714,176.660875,176.604171,176.502409,176.414489,176.380649,176.378072,176.381339,176.384548,176.388799,176.396792,176.412608,176.441969,176.489684,176.548416,176.598914,176.632628,176.653966,176.668668,176.680073,176.689824,176.699084,176.709560,176.723138,176.741215,176.764842,176.794335,176.827146,176.857287,176.880317,176.896202,176.907169,176.915669,176.923166,176.930167,176.937000,176.943892,176.950667,176.957045,176.963327,176.970099,176.977326,176.984548,176.991291,176.997047,177.001377,177.003600,177.003703,177.002731,177.001426,177.000053,176.998563,176.996516,176.994083,176.991682,176.989256,176.986884,176.984592,176.982041,176.979258,176.976616,176.974166,176.971655,176.968759,176.965308,176.961343,176.956603,176.950491,176.942512,176.932401,176.919913,176.904115,176.882496,176.850504,176.805375,176.757094,176.722427,176.703724,176.693872,176.687373,176.681959,176.676737,176.670809,176.663312,176.652571,176.633707,176.596053,176.533234,176.469910,176.431671,176.412801,176.402659,176.396514,176.393032,176.392091,176.395187,176.414430,176.488774,176.603718,176.663202,176.680296,176.686760,176.692765,176.706452,176.748396,176.833668,176.912514,176.948474,176.964003,176.980087,177.010458,177.065672,177.142124,177.221380,177.291729,177.352370,177.403438,177.450194,177.507634,177.586143,177.663884,177.716495,177.746162,177.761723,177.767967,177.765764,177.753626,177.730118,177.701300,177.678499,177.659339,177.633223,177.607791,177.594975,177.593145,177.598502,177.609782,177.627696,177.657270,177.700425,177.746222,177.781514,177.804739,177.819799,177.829016,177.832412,177.829225,177.821417,177.812345,177.800609,177.784548,177.773882,177.772155,177.772731,177.771489,177.767772,177.768811,177.789997,177.776045,177.548666,177.185073,176.962459,176.895539,176.885104,176.890014,176.896162,176.897149,176.895283,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.678074,176.677693,176.678136,176.679441,176.680340,176.672797,176.629866,176.525929,176.417694,176.376091,176.375194,176.379279,176.382171,176.385305,176.390166,176.398096,176.411413,176.435014,176.473481,176.523689,176.574287,176.615589,176.645018,176.664655,176.677644,176.686844,176.694718,176.703019,176.713262,176.727299,176.747551,176.776240,176.811112,176.844286,176.869765,176.887431,176.900087,176.910003,176.918095,176.925103,176.931868,176.938568,176.944779,176.950550,176.956446,176.962597,176.968771,176.974576,176.979548,176.983389,176.985821,176.986887,176.986989,176.986534,176.985855,176.984823,176.983009,176.980782,176.978740,176.976892,176.975221,176.973727,176.972128,176.970233,176.968113,176.965854,176.963452,176.960704,176.957402,176.953549,176.948836,176.942553,176.934210,176.923575,176.910177,176.892697,176.868267,176.832376,176.784990,176.740051,176.711147,176.696309,176.688475,176.683063,176.678140,176.672994,176.667041,176.659488,176.648327,176.628037,176.587584,176.523464,176.463465,176.428792,176.411443,176.401720,176.395661,176.392263,176.391441,176.394785,176.415886,176.495832,176.610090,176.664884,176.680423,176.686670,176.692815,176.707253,176.751988,176.840118,176.916359,176.949937,176.966857,176.989239,177.032054,177.098527,177.171618,177.237344,177.299242,177.358708,177.408345,177.450820,177.501479,177.572160,177.646246,177.699649,177.731882,177.750484,177.759482,177.758958,177.748271,177.728650,177.703072,177.676968,177.654120,177.633302,177.615871,177.606236,177.605089,177.611763,177.625757,177.646422,177.675596,177.712628,177.749898,177.779704,177.800741,177.814999,177.823532,177.826477,177.824110,177.817929,177.809943,177.799283,177.785281,177.775163,177.771868,177.771024,177.770034,177.768282,177.771932,177.794688,177.777300,177.543255,177.177541,176.954263,176.893014,176.889726,176.895482,176.898125,176.896115,176.892235,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.374446,176.378939,176.382083,176.385532,176.389959,176.395364,176.401970,176.411356,176.426510,176.451731,176.490561,176.540956,176.592745,176.633814,176.659748,176.674350,176.683071,176.689382,176.695632,176.703528,176.714753,176.732638,176.760484,176.796069,176.831260,176.859395,176.879489,176.893515,176.903477,176.911208,176.918331,176.925424,176.932073,176.938078,176.943880,176.949786,176.955680,176.961073,176.965410,176.968596,176.970991,176.972780,176.973705,176.973841,176.973592,176.972829,176.971204,176.969147,176.967373,176.965985,176.964846,176.963935,176.962966,176.961536,176.959594,176.957381,176.955043,176.952384,176.949116,176.945204,176.940335,176.933762,176.924992,176.913790,176.899364,176.879731,176.851578,176.811844,176.765085,176.726337,176.703325,176.691356,176.684519,176.679447,176.674602,176.669267,176.662921,176.654769,176.642571,176.620403,176.577707,176.514468,176.458804,176.427021,176.410602,176.401106,176.395180,176.391993,176.391427,176.395069,176.417481,176.501685,176.615886,176.666943,176.680866,176.686675,176.692750,176.707567,176.754673,176.845985,176.920117,176.951497,176.969873,176.998109,177.049553,177.119060,177.185549,177.242479,177.300063,177.359024,177.407078,177.446035,177.490906,177.554175,177.625508,177.681160,177.716416,177.738102,177.750980,177.755155,177.749122,177.734726,177.714970,177.693236,177.672095,177.651011,177.631826,177.619967,177.618893,177.629901,177.650505,177.675327,177.703619,177.734085,177.761891,177.783933,177.799910,177.810702,177.817216,177.819668,177.817814,177.812381,177.805080,177.795931,177.784722,177.775367,177.769814,177.766744,177.766415,177.768931,177.778878,177.805902,177.786115,177.548864,177.180813,176.950809,176.888181,176.888429,176.895428,176.897709,176.896164,176.892554,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.384042,176.388792,176.393906,176.398405,176.401766,176.404650,176.408481,176.415778,176.430960,176.460241,176.508539,176.569080,176.621174,176.653016,176.669077,176.677025,176.682279,176.687455,176.693651,176.703021,176.719481,176.746203,176.781252,176.816954,176.846028,176.866371,176.879858,176.889667,176.898431,176.907127,176.915397,176.922774,176.929479,176.935943,176.942166,176.947639,176.951818,176.954778,176.957299,176.959722,176.961360,176.961942,176.961867,176.961144,176.959644,176.957814,176.956354,176.955355,176.954602,176.954075,176.953457,176.952260,176.950421,176.948241,176.945906,176.943259,176.939967,176.935882,176.930697,176.923741,176.914479,176.902460,176.886420,176.863700,176.831086,176.789008,176.746685,176.715915,176.698244,176.688210,176.681545,176.676192,176.671104,176.665461,176.658526,176.649346,176.635378,176.610443,176.565586,176.505079,176.454810,176.425683,176.409860,176.400523,176.394894,176.392128,176.391981,176.396103,176.419920,176.508225,176.622383,176.669665,176.681703,176.686786,176.692587,176.707667,176.756991,176.851416,176.923904,176.953360,176.972120,177.002352,177.055032,177.122372,177.185356,177.240043,177.296418,177.354258,177.400804,177.437838,177.478765,177.536196,177.606159,177.665877,177.705076,177.729636,177.746697,177.758145,177.760222,177.752529,177.739257,177.723514,177.705032,177.681948,177.657933,177.641522,177.642645,177.666091,177.699010,177.723852,177.742722,177.761344,177.778546,177.792408,177.801555,177.805585,177.806647,177.806517,177.804632,177.800548,177.795190,177.788499,177.780181,177.772603,177.766367,177.761585,177.761679,177.767291,177.778861,177.798150,177.765359,177.533822,177.178213,176.951734,176.887317,176.885459,176.891309,176.894391,176.895293,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.395151,176.401220,176.405032,176.405860,176.404769,176.403413,176.403298,176.406515,176.416561,176.439812,176.484736,176.549111,176.608969,176.645353,176.662167,176.670036,176.675024,176.679311,176.684571,176.693486,176.709235,176.733392,176.763665,176.794106,176.818927,176.836647,176.850054,176.862648,176.875578,176.888123,176.899346,176.909042,176.917551,176.925140,176.931539,176.936328,176.939698,176.942551,176.945442,176.947757,176.948968,176.949304,176.948933,176.947887,176.946534,176.945457,176.944693,176.944026,176.943504,176.942910,176.941813,176.940126,176.938102,176.935840,176.933156,176.929749,176.925400,176.919744,176.912190,176.902123,176.888691,176.870043,176.843376,176.807219,176.766500,176.731521,176.708259,176.694642,176.685893,176.679126,176.673266,176.667710,176.661592,176.653889,176.643265,176.626666,176.597831,176.550779,176.494689,176.450887,176.424590,176.409328,176.400171,176.394884,176.392536,176.392827,176.397870,176.424714,176.518291,176.629800,176.672211,176.682361,176.686675,176.692044,176.707257,176.758392,176.855295,176.926942,176.954870,176.972440,177.000176,177.048007,177.111549,177.175663,177.233960,177.291189,177.346288,177.390836,177.427228,177.466158,177.519616,177.588548,177.652528,177.696463,177.724683,177.747353,177.768391,177.780264,177.777799,177.765642,177.747150,177.723441,177.699917,177.682684,177.673413,177.681842,177.717274,177.757177,177.775862,177.782168,177.788791,177.796348,177.801812,177.801416,177.793003,177.780987,177.771960,177.768043,177.767939,177.769752,177.770555,177.768748,177.766603,177.763627,177.759676,177.758798,177.757385,177.741984,177.704083,177.625927,177.425205,177.132559,176.944641,176.888618,176.882841,176.886330,176.890290,176.892992,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.411554,176.414394,176.412378,176.407482,176.402490,176.399007,176.398057,176.400806,176.409451,176.429702,176.471996,176.538358,176.602126,176.639557,176.656344,176.664092,176.668683,176.672827,176.678592,176.687775,176.701378,176.719247,176.739721,176.759505,176.776157,176.790902,176.806776,176.824672,176.843383,176.861203,176.876856,176.890039,176.901185,176.910334,176.917127,176.921776,176.925197,176.928296,176.931139,176.933326,176.934786,176.935583,176.935666,176.935181,176.934545,176.933811,176.932897,176.932069,176.931344,176.930321,176.928790,176.926945,176.924802,176.922072,176.918459,176.913691,176.907333,176.898782,176.887302,176.871657,176.849640,176.819554,176.783251,176.747955,176.720660,176.702726,176.691532,176.683657,176.677016,176.670835,176.664712,176.657876,176.649068,176.636399,176.616151,176.582381,176.533579,176.483256,176.446420,176.423341,176.408992,176.400167,176.395190,176.393135,176.393793,176.400330,176.432755,176.532884,176.637591,176.674054,176.682673,176.686406,176.691181,176.705942,176.757239,176.855315,176.927855,176.955260,176.970812,176.993685,177.033540,177.091632,177.158902,177.225182,177.285400,177.336496,177.377743,177.413728,177.452075,177.502765,177.568668,177.633395,177.680883,177.713965,177.745780,177.780250,177.800441,177.792901,177.764178,177.722151,177.678912,177.661317,177.679386,177.709587,177.736510,177.771198,177.802922,177.813170,177.811111,177.809012,177.807891,177.803511,177.789294,177.761208,177.727475,177.702752,177.694124,177.700454,177.717167,177.735850,177.749120,177.757514,177.760903,177.759719,177.756889,177.738705,177.664953,177.515504,177.356116,177.203871,177.029543,176.918490,176.883100,176.876254,176.879076,176.883997,176.886326,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.427668,176.421592,176.411674,176.402712,176.397081,176.394860,176.395747,176.399864,176.408955,176.429007,176.471778,176.538763,176.600692,176.635812,176.651625,176.659213,176.664238,176.669361,176.675820,176.683996,176.693834,176.704883,176.716106,176.726776,176.737860,176.751216,176.767785,176.787567,176.809406,176.830963,176.850431,176.867365,176.881530,176.892382,176.899894,176.904846,176.908478,176.911847,176.915231,176.918347,176.920792,176.922275,176.922814,176.922704,176.922004,176.920821,176.919726,176.918979,176.918204,176.916967,176.915256,176.913101,176.910230,176.906257,176.900791,176.893452,176.883614,176.870301,176.852019,176.826901,176.795563,176.762662,176.734292,176.713228,176.698652,176.688741,176.681455,176.675154,176.668922,176.662312,176.654637,176.644368,176.628915,176.603843,176.564364,176.514880,176.471091,176.440935,176.421374,176.408511,176.400321,176.395703,176.393882,176.394793,176.402977,176.442095,176.548020,176.643934,176.675047,176.682765,176.686203,176.690361,176.704140,176.754085,176.852219,176.926851,176.954494,176.967964,176.985527,177.016249,177.066371,177.135670,177.212461,177.278085,177.325716,177.362898,177.397935,177.436258,177.483857,177.541478,177.598090,177.642543,177.677927,177.719474,177.767408,177.789931,177.762620,177.697760,177.621759,177.566947,177.578119,177.658609,177.747810,177.796595,177.819193,177.832666,177.833957,177.826806,177.818072,177.808968,177.794295,177.764473,177.716158,177.665396,177.632686,177.622742,177.631690,177.657451,177.693077,177.724251,177.744926,177.755029,177.756840,177.753169,177.720856,177.593549,177.341493,177.104979,176.983437,176.915045,176.882055,176.869340,176.862993,176.866477,176.871364,176.870108,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.446591,176.435063,176.417732,176.403118,176.395560,176.393332,176.394194,176.397247,176.402786,176.412949,176.434368,176.477959,176.542003,176.598672,176.631308,176.647128,176.655645,176.661859,176.667736,176.673947,176.680593,176.687303,176.693655,176.699921,176.707086,176.715919,176.726994,176.741353,176.759613,176.780713,176.802693,176.823997,176.843526,176.860072,176.872540,176.880892,176.886431,176.891008,176.895656,176.900190,176.903907,176.906437,176.907932,176.908617,176.908337,176.907256,176.906159,176.905537,176.905230,176.904605,176.903196,176.900956,176.897729,176.893154,176.886869,176.878597,176.867665,176.852843,176.832393,176.805250,176.774438,176.745797,176.723265,176.706866,176.694857,176.686008,176.679245,176.673339,176.667263,176.660409,176.652037,176.640230,176.621429,176.590388,176.545016,176.496435,176.459241,176.434833,176.418604,176.407559,176.400298,176.396107,176.394466,176.395520,176.404993,176.449432,176.558692,176.647500,176.675134,176.682385,176.685637,176.689207,176.701698,176.749261,176.846968,176.924512,176.952738,176.964385,176.977293,176.999313,177.039318,177.106612,177.193250,177.266730,177.313756,177.347828,177.381248,177.419140,177.462738,177.508356,177.548992,177.580635,177.608684,177.647218,177.692245,177.707770,177.666463,177.582509,177.501627,177.471305,177.530926,177.663281,177.783140,177.835006,177.842619,177.840582,177.835793,177.826859,177.814928,177.800896,177.778449,177.736510,177.677241,177.624362,177.595224,177.587251,177.594520,177.618179,177.657455,177.698681,177.728677,177.743486,177.746709,177.743259,177.703600,177.545337,177.241698,176.974458,176.870706,176.854307,176.859441,176.855303,176.846675,176.849194,176.850494,176.841108,nan,nan,nan,nan,nan,nan,nan,nan,nan
